"","pr_land_cover_Year","pr_Treatment","pr_Croptype","pr_yield_control_kgha","pr_yield_treatm_kgha","pr_yield_control_kgha_sd","pr_yield_treatm_kgha_sd","pr_yield_control_kgha_n","pr_yield_treatm_kgha_n","DatasetID","Source","Country","SiteRegion","QualityOfDataPoint","pr_pub_Year","pr_Longitude","pr_Latitude","nat.hab.1000","nat.hab.2000","nat.hab.5000","nat.hab.wo.grass.1000","nat.hab.wo.grass.2000","nat.hab.wo.grass.5000","cropland.1000","cropland.2000","cropland.5000","crop.peri.area.ratio.1000","crop.peri.area.ratio.2000","crop.peri.area.ratio.5000","crop.edgelength.1000","crop.edgelength.2000","crop.edgelength.5000","inert.1000","inert.2000","inert.5000"
"77",2013,"Super Absorbent Polymer (SAP)","Maize",5273.45,6239.06666666667,0,180.327741718609,3,3,"D652","153","China",NA,NA,2020,113.04153,34.434343,0.046862245,0.046862245,0.046862245,0.015103076,0.015103076,0.015103076,0.661358836,0.661358836,0.661358836,21.40127414867,62.6281399859524,517.970981192037,140730.78838,411830.97108,3406080.5929,0.291778919,0.291778919,0.291778919
"78",2000,"Super Absorbent Polymer (SAP)","Vegetables",34015.5,40782.75,0,1913.93005358085,4,4,"D652","154","China",NA,NA,2006,106.62,36.14,0.616092628,0.616092628,0.616092628,0.02860134,0.02860134,0.02860134,0.37596167,0.37596167,0.37596167,34.2633974601916,126.857899756951,768.851696353796,128130.152589,474393.179248,2875169.78684263,0.00794570200000011,0.00794570200000011,0.00794570200000011
"79",2000,"Super Absorbent Polymer (SAP)","Vegetables",28218.9666666667,32869.4333333333,4281.02358306841,6729.38406344394,12,12,"D652","154","China",NA,NA,2006,106.627067,36.159676,0.697955271,0.697955271,0.697955271,0.03805919,0.03805919,0.03805919,0.295351043,0.295351043,0.295351043,28.9257366800724,122.594944544969,779.691361613041,84976.74088,360153.967763,2290542.55506,0.00669368599999998,0.00669368599999998,0.00669368599999998
"81",2011,"Super Absorbent Polymer (SAP)","Vegetables",24390.6,31988.8,0,3186.47252721041,4,4,"D652","156","China",NA,NA,2018,112.65,38.05,0.544884349,0.544884349,0.544884349,0.005521603,0.005521603,0.005521603,0.327458065,0.327458065,0.327458065,26.9771610454012,133.67481046655,817.33203605878,87905.95682,435583.71828,2663303.0269,0.127657586,0.127657586,0.127657586
"82",2005,"Super Absorbent Polymer (SAP)","Vegetables",13617.9,16997.575,0,2783.55161812207,6,6,"D652","157","China",NA,NA,2012,111.614914,41.171883,0.948592896,0.948592896,0.948592896,0.393298092,0.393298092,0.393298092,0.046750939,0.046750939,0.046750939,50.6647919389539,131.801378435055,768.144833095197,23586.72863,61359.44168,357605.8054,0.0046561650000001,0.0046561650000001,0.0046561650000001
"83",2006,"Super Absorbent Polymer (SAP)","Vegetables",54.1,62.65,0,9.82428962656673,4,4,"D652","158","China",NA,NA,2013,111.296,41.206,0.974785696,0.974785696,0.974785696,0.692715527,0.692715527,0.692715527,0.017455738,0.017455738,0.017455738,13.2456635872756,66.442503064068,721.363747830814,2302.466321,11549.562963,125393.16914,0.00775856600000002,0.00775856600000002,0.00775856600000002
"84",2004,"Super Absorbent Polymer (SAP)","Vegetables",24287.7,30324.75,NA,NA,1,1,"D652","159","China",NA,NA,2011,104.588148,35.463688,0.21921848,0.21921848,0.21921848,0.000272193,0.000272193,0.000272193,0.77378249,0.77378249,0.77378249,17.8877911140149,57.4812106125243,431.464141808355,137653.3298,442339.6936668,3320280.040764,0.00699903000000002,0.00699903000000002,0.00699903000000002
"86",2004,"Super Absorbent Polymer (SAP)","Wheat",4194.7,4495.02222222222,634.643358509328,606.248022218996,9,9,"D652","16","China",NA,NA,2011,113.05,33.983333,0.009476613,0.009476613,0.009476613,0.001376823,0.001376823,0.001376823,0.840125052,0.840125052,0.840125052,6.66142664235533,32.8591028560541,254.260099683443,55639.4020458,274454.847712,2123701.22348,0.150398335,0.150398335,0.150398335
"87",2000,"Super Absorbent Polymer (SAP)","Vegetables",20487.6,23932.7,0,286.325810921753,3,3,"D652","160","China",NA,NA,2007,104.531172,35.749488,0.451321857,0.451321857,0.451321857,0.003579517,0.003579517,0.003579517,0.533898584,0.533898584,0.533898584,22.2395286895713,81.1757241565018,702.643044046954,118094.470136,431052.4861376,3731115.849608,0.0147795589999999,0.0147795589999999,0.0147795589999999
"88",2008,"Super Absorbent Polymer (SAP)","Vegetables",38243.54625,41945.03375,3792.87197842004,5364.143262945,8,8,"D652","161","China",NA,NA,2015,104.531172,35.749488,0.45055618,0.45055618,0.45055618,0.00361615,0.00361615,0.00361615,0.523227113,0.523227113,0.523227113,25.0881252526816,88.752650236599,726.043505111087,130558.052709,461866.8422191,3778314.451742,0.026216707,0.026216707,0.026216707
"89",2000,"Super Absorbent Polymer (SAP)","Vegetables",16800,21750,0,2593.74246986859,5,5,"D652","162","China",NA,NA,2006,104.531172,35.749488,0.451321857,0.451321857,0.451321857,0.003579517,0.003579517,0.003579517,0.533898584,0.533898584,0.533898584,22.2395286895713,81.1757241565018,702.643044046954,118094.470136,431052.4861376,3731115.849608,0.0147795589999999,0.0147795589999999,0.0147795589999999
"90",2012,"Super Absorbent Polymer (SAP)","Vegetables",17572,27714,NA,NA,1,1,"D652","163","China",NA,NA,2019,104.531172,35.749488,0.477630176,0.477630176,0.477630176,0.003762798,0.003762798,0.003762798,0.498060584,0.498060584,0.498060584,25.1013787733001,89.8336549849089,721.650224414571,124344.037335,445006.6050262,3574819.664602,0.02430924,0.02430924,0.02430924
"91",2006,"Super Absorbent Polymer (SAP)","Vegetables",22277.8,18587.07,NA,NA,1,1,"D652","164","China",NA,NA,2013,104.531172,35.749488,0.45058784,0.45058784,0.45058784,0.003689445,0.003689445,0.003689445,0.524438538,0.524438538,0.524438538,24.4953427170087,88.8138652590017,726.069643394322,127768.363455,463255.4991107,3787198.699875,0.024973622,0.024973622,0.024973622
"92",2006,"Super Absorbent Polymer (SAP)","Vegetables",22277.8,20076.7,0,31.4379674915533,2,2,"D652","164","China",NA,NA,2013,109.273107,36.722335,0.883907589,0.883907589,0.883907589,0.027928737,0.027928737,0.027928737,0.115170583,0.115170583,0.115170583,32.9544510735179,169.047177528214,767.519780748229,37755.9812572,193677.693253,879348.965389,0.000921827999999958,0.000921827999999958,0.000921827999999958
"93",2002,"Super Absorbent Polymer (SAP)","Vegetables",14965.5,14359.07,2025.47909043762,1306.39392037777,2,2,"D652","166","China",NA,NA,2009,103.569636,36.512323,0.833307148,0.833307148,0.833307148,0.007769541,0.007769541,0.007769541,0.131128005,0.131128005,0.131128005,8.72729093647261,35.2760141240313,663.337950106785,11383.73453,46013.45171,865247.094735,0.035564847,0.035564847,0.035564847
"94",2004,"Super Absorbent Polymer (SAP)","Vegetables",20487.6,23932.7,0,286.325810921753,3,3,"D652","167","China",NA,NA,2011,104.638345,35.58701,0.272716598,0.272716598,0.272716598,0.000951413,0.000951413,0.000951413,0.606073371,0.606073371,0.606073371,17.7152287649838,61.8863125490737,646.444637715608,106782.7823,373034.5641,3896599.8087833,0.121210031,0.121210031,0.121210031
"95",2012,"Super Absorbent Polymer (SAP)","Vegetables",28349.1,29642.2,NA,NA,1,1,"D652","168","China",NA,NA,2019,106.030835,35.153209,0.028875199,0.028875199,0.028875199,0.007695644,0.007695644,0.007695644,0.913524303,0.913524303,0.913524303,3.31662556040257,17.314816802405,190.144156347874,30130.2191797,157298.19836807,1727383.752601,0.057600498,0.057600498,0.057600498
"96",2006,"Super Absorbent Polymer (SAP)","Vegetables",11.1733333333333,11.0666666666667,4.04268887416943,0.0404145188432737,3,3,"D652","169","China",NA,NA,2013,111.496,41.383,0.958193416,0.958193416,0.958193416,0.877236979,0.877236979,0.877236979,0.035393682,0.035393682,0.035393682,59.8773182111205,76.8316034062958,960.951531880097,21104.775953,27080.60121,338703.6592139,0.006412902,0.006412902,0.006412902
"97",2009,"Cover crops","Maize",4960,5648,0,420.083325067777,5,5,"D473","17","South Africa",NA,NA,2016,27.84861111,-32.7975,0.987651761,0.987651761,0.987651761,0.97531368,0.97531368,0.97531368,0.010468305,0.010468305,0.010468305,6.79812570104619,16.2815454226075,537.222310146279,707.35609985,1694.12143525,55898.86018127,0.00187993400000008,0.00187993400000008,0.00187993400000008
"98",2008,"Super Absorbent Polymer (SAP)","Wheat",6611.2,6868.26,0,143.36961711294,10,10,"D652","17","China",NA,NA,2015,113.80761,35.168234,0.005064408,0.005064408,0.005064408,0.002043685,0.002043685,0.002043685,0.689257251,0.689257251,0.689257251,21.3534526075857,63.7332707103698,436.352470256139,146364.635893,436851.92897,2990924.77473,0.305678341,0.305678341,0.305678341
"99",2000,"Super Absorbent Polymer (SAP)","Vegetables",25712.4,38691.24,0,6064.50842327719,10,10,"D652","170","China",NA,NA,2007,109.273107,36.722335,0.877269022,0.877269022,0.877269022,0.028506891,0.028506891,0.028506891,0.121403937,0.121403937,0.121403937,41.0104800635132,179.325953623385,791.523146492102,49528.7908782,216573.852398,955930.8824756,0.00132704100000003,0.00132704100000003,0.00132704100000003
"100",2010,"Super Absorbent Polymer (SAP)","Vegetables",28170,30642.5,0,863.68879426176,4,4,"D652","171","China",NA,NA,2017,111.70943,41.438819,0.947802796,0.947802796,0.947802796,0.720348472,0.720348472,0.720348472,0.039305496,0.039305496,0.039305496,0,80.4864937198924,898.400971077692,0,31504.99366,351662.938585,0.0128917079999999,0.0128917079999999,0.0128917079999999
"101",2010,"Super Absorbent Polymer (SAP)","Vegetables",28170,30642.5,0,863.68879426176,4,4,"D652","172","China",NA,NA,2017,111.70943,41.438819,0.947802796,0.947802796,0.947802796,0.720348472,0.720348472,0.720348472,0.039305496,0.039305496,0.039305496,0,80.4864937198924,898.400971077692,0,31504.99366,351662.938585,0.0128917079999999,0.0128917079999999,0.0128917079999999
"102",2008,"Super Absorbent Polymer (SAP)","Vegetables",16324.5,20864.75,0,2124.04055399138,6,6,"D652","173","China",NA,NA,2015,105.918391,36.980959,0.08226086,0.08226086,0.08226086,0.047602431,0.047602431,0.047602431,0.4991843,0.4991843,0.4991843,2.22114521875198,46.9994509524091,573.378285663813,11030.38081,233402.9479429,2847441.394494,0.41855484,0.41855484,0.41855484
"103",2008,"Super Absorbent Polymer (SAP)","Vegetables",16324.2,21897.825,0,1179.86869046941,6,6,"D652","174","China",NA,NA,2015,105.98,36.85,0.22585374,0.22585374,0.22585374,0.093281172,0.093281172,0.093281172,0.454279897,0.454279897,0.454279897,12.1171574298915,77.2176421885947,602.982589834798,54761.07294,348969.7118,2725059.385796,0.319866363,0.319866363,0.319866363
"104",2008,"Super Absorbent Polymer (SAP)","Vegetables",16324.2,20864.775,0,2123.71646783416,6,6,"D652","175","China",NA,NA,2015,105.98,36.85,0.22585374,0.22585374,0.22585374,0.093281172,0.093281172,0.093281172,0.454279897,0.454279897,0.454279897,12.1171574298915,77.2176421885947,602.982589834798,54761.07294,348969.7118,2725059.385796,0.319866363,0.319866363,0.319866363
"105",2001,"Super Absorbent Polymer (SAP)","Vegetables",34015.5,41348.625,0,1430.18951666254,8,8,"D652","176","China",NA,NA,2008,106.638386,35.865932,0.337072046,0.337072046,0.337072046,0.028818701,0.028818701,0.028818701,0.620093063,0.620093063,0.620093063,18.443242510681,78.5387585555736,609.538447318155,113749.87313555,484392.796806,3759367.20528,0.0428348909999999,0.0428348909999999,0.0428348909999999
"106",2012,"Super Absorbent Polymer (SAP)","Vegetables",22840.5,25327.325,0,525.03539166422,4,4,"D652","177","China",NA,NA,2019,104.335373,26.88,0.932555758,0.932555758,0.932555758,0.206090996,0.206090996,0.206090996,0.021724181,0.021724181,0.021724181,5.86567553545268,25.5025436749543,560.926965302288,1265.042187,5500.09857,120974.3482476,0.045720061,0.045720061,0.045720061
"107",2012,"Super Absorbent Polymer (SAP)","Vegetables",12600,17741.25,1924.28094176946,3264.70491994081,8,8,"D652","178","China",NA,NA,2019,109.443149,36.461234,0.827953191,0.827953191,0.827953191,0.425224053,0.425224053,0.425224053,0.152265663,0.152265663,0.152265663,36.976252610412,148.936984171407,829.251380670375,56006.091906,225587.4469377,1256025.8479499,0.019781146,0.019781146,0.019781146
"108",2006,"Super Absorbent Polymer (SAP)","Vegetables",15400,20050,0,4454.77272147525,2,2,"D652","179","China",NA,NA,2013,104.381389,36.045278,0.596203359,0.596203359,0.596203359,0.003168981,0.003168981,0.003168981,0.401090101,0.401090101,0.401090101,26.5542153246019,113.744521660443,747.96933893145,105934.9261,453770.4221,2983935.9090893,0.00270653999999992,0.00270653999999992,0.00270653999999992
"110",2007,"Super Absorbent Polymer (SAP)","Wheat",4826.75,5227.5,644.835573357012,744.353186778069,4,4,"D652","18","China",NA,NA,2014,112.7,34.266667,0.058753994,0.058753994,0.058753994,0.003849952,0.003849952,0.003849952,0.84038157,0.84038157,0.84038157,2.54414973964523,20.1049806257173,219.216441878305,21257.652839,167987.242188,1831663.815,0.100864436,0.100864436,0.100864436
"111",2011,"Super Absorbent Polymer (SAP)","Vegetables",32610,40642.5,0,3891.15342796966,4,4,"D652","181","China",NA,NA,2018,113.592916,41.549454,0.618112197,0.618112197,0.618112197,0.448215013,0.448215013,0.448215013,0.176029128,0.176029128,0.176029128,16.9597895757192,76.5350596146534,951.288603914108,29731.62454,134170.9840473,1667671.374959,0.205858675,0.205858675,0.205858675
"112",2002,"Super Absorbent Polymer (SAP)","Vegetables",17898.49,24799.57,0,3487.11123355708,2,2,"D652","182","China",NA,NA,2009,106.444786,35.999736,0.674354471,0.674354471,0.674354471,0.010442399,0.010442399,0.010442399,0.319719117,0.319719117,0.319719117,26.2636030814495,118.35667462378,797.023384332251,83518.7750202,376376.556155941,2534550.0583239,0.00592641199999999,0.00592641199999999,0.00592641199999999
"113",2005,"Super Absorbent Polymer (SAP)","Vegetables",11981,10574.5,0,1920.00789928931,4,4,"D652","183","China",NA,NA,2012,102.755738,25.134885,0.62626196,0.62626196,0.62626196,0.38363696,0.38363696,0.38363696,0.089007916,0.089007916,0.089007916,50.1961406987838,245.973145795802,851.963809056028,44340.2502585,217277.87614,752573.564,0.284730124,0.284730124,0.284730124
"114",2003,"Super Absorbent Polymer (SAP)","Vegetables",14574.195,16051.755,4496.38595554808,1322.12704625917,2,2,"D652","184","China",NA,NA,2010,115.866667,40.4,0.187116056,0.187116056,0.187116056,0.143291782,0.143291782,0.143291782,0.678452943,0.678452943,0.678452943,4.17473041733218,35.3716491120399,369.625095988976,28199.9132427,238932.179206,2496782.92901,0.134431001,0.134431001,0.134431001
"115",2013,"Super Absorbent Polymer (SAP)","Vegetables",32972.22,40537.962,0,2248.21730257998,5,5,"D652","185","China",NA,NA,2020,104.593387,35.868521,0.732018947,0.732018947,0.732018947,0.000969385,0.000969385,0.000969385,0.264987943,0.264987943,0.264987943,23.6264765668404,97.4581825179063,762.97357692412,62270.0786,256861.3508,2010897.5822264,0.00299310999999991,0.00299310999999991,0.00299310999999991
"116",2008,"Super Absorbent Polymer (SAP)","Vegetables",11688.8235294118,11351.1764705882,4002.89252034223,3726.1623729263,17,17,"D652","186","China",NA,NA,2015,111.17,41.12,0.933024203,0.933024203,0.933024203,0.674215427,0.674215427,0.674215427,0.039292105,0.039292105,0.039292105,11.3639606596751,48.3888579591841,924.772011105971,4446.410307,18933.250758,361838.2644,0.027683692,0.027683692,0.027683692
"117",2003,"Super Absorbent Polymer (SAP)","Vegetables",14597.5,14637.5,8317.52517279028,6978.24416788827,4,4,"D652","187","China",NA,NA,2010,111.29612,41.19532,0.968672044,0.968672044,0.968672044,0.681722745,0.681722745,0.681722745,0.020815216,0.020815216,0.020815216,33.1169326807825,113.778540049306,768.730143706849,6864.4778988,23584.0161,159342.38634,0.01051274,0.01051274,0.01051274
"119",2009,"Super Absorbent Polymer (SAP)","Vegetables",15589.02,17812.5,985.787866125365,1351.03574897188,5,5,"D652","189","China",NA,NA,2016,113.149758,41.01706,0.507105734,0.507105734,0.507105734,0.0619573,0.0619573,0.0619573,0.092810259,0.092810259,0.092810259,9.45863565987344,92.1092249290736,767.217309831144,8741.6271162,85126.9175858,709058.67197,0.400084007,0.400084007,0.400084007
"120",2010,"Cover crops","Maize",16900,16500,0,282.842712474619,2,2,"D473","19","USA",NA,NA,2017,-98.144,40.582,0.342666912,0.342666912,0.342666912,0.032767371,0.032767371,0.032767371,0.646767434,0.646767434,0.646767434,11.4160763262307,30.9805481984409,201.386888621554,73515.72867,199504.4103,1296864.4776472,0.010565654,0.010565654,0.010565654
"121",2010,"Cover crops","Maize",12700,12300,0,0,2,2,"D473","19","USA",NA,NA,2017,-96.472,40.846,0.169565846,0.169565846,0.169565846,0.056246161,0.056246161,0.056246161,0.812564025,0.812564025,0.812564025,7.18242277085295,25.7322596527016,217.398762406326,58112.8715791,208199.314959,1758970.025051,0.0178701290000001,0.0178701290000001,0.0178701290000001
"122",2011,"Super Absorbent Polymer (SAP)","Wheat",6311.55,6680.1375,0,355.267674613101,4,4,"D652","19","China",NA,NA,2018,121.42,37.03,0.084159557,0.084159557,0.084159557,0.052992167,0.052992167,0.052992167,0.869746322,0.869746322,0.869746322,8.55862860529719,28.7776464413264,206.834019651129,74055.436047,249004.981277,1789677.3211,0.046094121,0.046094121,0.046094121
"123",2013,"Super Absorbent Polymer (SAP)","Vegetables",15744.2,16825.3,2371.91898681216,1890.37926882412,2,2,"D652","190","China",NA,NA,2020,113.149758,41.01706,0.332012854,0.332012854,0.332012854,0.076958593,0.076958593,0.076958593,0.147172564,0.147172564,0.147172564,14.5199073939282,126.738353046386,1050.23760250433,21279.356817,185738.831778,1539154.49183,0.520814582,0.520814582,0.520814582
"124",2012,"Super Absorbent Polymer (SAP)","Vegetables",33.56,38.21,0,1.88090403795621,2,2,"D652","191","China",NA,NA,2019,113.174,40.865,0.569618612,0.569618612,0.569618612,0.229184849,0.229184849,0.229184849,0.381442271,0.381442271,0.381442271,27.3173169627411,120.461043782674,649.226626634345,103755.768304,457531.32218,2465872.015972,0.048939117,0.048939117,0.048939117
"125",2000,"Super Absorbent Polymer (SAP)","Vegetables",26271.13,37163.5516666667,0,5917.50327179434,6,6,"D652","192","China",NA,NA,2006,106.55,36.075,0.690892468,0.690892468,0.690892468,0.021602573,0.021602573,0.021602573,0.308509636,0.308509636,0.308509636,24.8580714297939,101.82694262458,819.207728238184,76278.95713125,312464.022529,2513803.66978,0.000597895999999931,0.000597895999999931,0.000597895999999931
"126",2008,"Super Absorbent Polymer (SAP)","Vegetables",16324,20864.8333333333,0,2123.69766366747,6,6,"D652","193","China",NA,NA,2015,106.638386,35.865932,0.442571798,0.442571798,0.442571798,0.019735724,0.019735724,0.019735724,0.514253565,0.514253565,0.514253565,22.7964057710923,91.2407482405641,735.611431021542,116600.5129274,466684.009381,3762552.35293,0.043174637,0.043174637,0.043174637
"127",2001,"Super Absorbent Polymer (SAP)","Vegetables",33918,36713.25,0,4697.66390081283,2,2,"D652","194","China",NA,NA,2008,106.638386,35.865932,0.337072046,0.337072046,0.337072046,0.028818701,0.028818701,0.028818701,0.620093063,0.620093063,0.620093063,18.443242510681,78.5387585555736,609.538447318155,113749.87313555,484392.796806,3759367.20528,0.0428348909999999,0.0428348909999999,0.0428348909999999
"128",2003,"Super Absorbent Polymer (SAP)","Vegetables",32061.6,32465.7,0,1810.02127888045,3,3,"D652","195","China",NA,NA,2010,106.4,36.96,0.50835917,0.50835917,0.50835917,0.169656324,0.169656324,0.169656324,0.015548709,0.015548709,0.015548709,4.28990276555894,9.70751680940569,531.152042401163,663.5800476,1501.599178,82160.81269,0.476092121,0.476092121,0.476092121
