No.,DatasetID,Source,Country,Site/Region,Latitude,Longitude,Crop type,yield_control,yield_treatm,yield_measure,Treatment,QualityOfDataPoint,Coordinate_format
188,D66,NA,China,Hunan,28.01666667,109.5,maize,5611.94,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
189,D66,NA,China,Hunan,28.01666667,109.5,maize,3044.78,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
190,D66,NA,China,Hunan,28.01666667,109.5,maize,5611.94,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
191,D66,NA,China,Hunan,28.01666667,109.5,maize,6507.46,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
192,D66,NA,China,Shaanxi,34.35,108.1666667,wheat,,2634.8,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
193,D66,NA,China,Shaanxi,34.35,108.1666667,wheat,,3036.8,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
194,D66,NA,China,Shaanxi,34.35,108.1666667,wheat,,2592,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
195,D66,NA,China,Shaanxi,34.35,108.1666667,wheat,,2856,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
196,D66,NA,China,Guizhou,28.36666667,106.7,maize,9334,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
197,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,4396,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
198,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,5405,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
199,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,5250,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
200,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,3812,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
201,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,4162,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
202,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,3726,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
203,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,4759,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
204,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,4812,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
205,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,4350,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
206,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,3610,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
207,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,3451,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
208,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,3434,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
209,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,3760,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
210,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,3902,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
211,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,4009,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
212,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,3832,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
213,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,4427,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
214,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,3790,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
215,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,5353,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
216,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,6249,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
217,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,5814,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
218,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,2233,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
219,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,1992,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
220,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,2595,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
221,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,5470,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
222,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,7560,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
223,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,7338,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
224,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,1666,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
225,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,1488,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
226,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,2369,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
227,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,4743,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
228,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,2751,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
229,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,2939,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
230,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,2277,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
231,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,2318,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
232,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,2119,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
233,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,5262,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
234,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,5112,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
235,D66,NA,China,Shaanxi,35.33333333,108.3,wheat,,5039,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
236,D66,NA,China,Shaanxi,35.2,107.75,wheat,,5272.73,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
237,D66,NA,China,Shaanxi,35.2,107.75,wheat,,5709.09,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
238,D66,NA,China,Shaanxi,35.2,107.75,wheat,,5309.09,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
239,D66,NA,China,Shaanxi,35.2,107.75,wheat,,5345.45,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
240,D66,NA,China,Shaanxi,35.2,107.75,wheat,,4072.73,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
241,D66,NA,China,Shaanxi,35.2,107.75,wheat,,4872.73,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
242,D66,NA,China,Shaanxi,35.2,107.75,wheat,,3672.73,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
243,D66,NA,China,Shaanxi,35.2,107.75,wheat,,4036.36,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
244,D66,NA,China,Shaanxi,35.2,107.75,wheat,,4472.73,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
245,D66,NA,China,Shaanxi,35.2,107.75,wheat,,5090.91,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
246,D66,NA,China,Shaanxi,35.2,107.75,wheat,,4800,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
247,D66,NA,China,Shaanxi,35.2,107.75,wheat,,4872.73,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
248,D66,NA,China,Hunan,28.46666667,113.35,rice,14690,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
249,D66,NA,China,Jiangxi,28.11666667,115.9333333,rice,11000,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
250,D66,NA,China,Jiangxi,28.11666667,115.9333333,rice,10400,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
251,D66,NA,China,Jiangxi,28.11666667,115.9333333,rice,10100,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
252,D66,NA,China,Jiangxi,28.11666667,115.9333333,rice,9860,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
253,D66,NA,China,Zhejiang,30.05,120.0333333,rice,,6835,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
254,D66,NA,China,Zhejiang,30.05,120.0333333,rice,,8323,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
255,D66,NA,China,Zhejiang,30.05,120.0333333,rice,,8239,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
256,D66,NA,China,Jiangsu,31.29694444,119.9005556,wheat,8506,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
257,D66,NA,China,Jiangsu,31.29694444,119.9005556,wheat,8962,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
258,D66,NA,China,Jiangsu,31.29694444,119.9005556,wheat,8456,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
259,D66,NA,China,Jiangsu,31.29694444,119.9005556,wheat,8658,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
260,D66,NA,China,Jiangsu,31.29694444,119.9005556,wheat,9289,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
261,D66,NA,China,Jiangsu,31.29694444,119.9005556,wheat,9086,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
262,D66,NA,China,Jiangsu,31.29694444,119.9005556,wheat,9391,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
263,D66,NA,China,Jiangsu,31.29694444,119.9005556,wheat,8528,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
264,D66,NA,China,Hunan,26.76166667,111.8755556,rice,11658.2,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
265,D66,NA,China,Shanghai,31.21666667,121.7833333,rice,,10000,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
266,D66,NA,China,Shanghai,31.21666667,121.7833333,rice,11452,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
267,D66,NA,China,Shanghai,31.21666667,121.7833333,rice,,9194,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
268,D66,NA,China,Shanghai,31.21666667,121.7833333,rice,10968,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
269,D66,NA,China,Shanghai,31.21666667,121.7833333,rice,,9516,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
270,D66,NA,China,Shanghai,31.21666667,121.7833333,rice,10484,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
271,D66,NA,China,Shanghai,31.21666667,121.7833333,rice,,8871,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
272,D66,NA,China,Shanghai,31.21666667,121.7833333,rice,10161,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
273,D66,NA,China,Hunan,29.2175,112.4813889,rice,,14240,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
274,D66,NA,China,Hunan,29.2175,112.4813889,rice,,13600,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
275,D66,NA,China,Hunan,29.2175,112.4813889,rice,,13010,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
276,D66,NA,China,Hunan,29.2175,112.4813889,rice,,12470,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
277,D66,NA,China,Hunan,29.2175,112.4813889,rice,,9490,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
278,D66,NA,China,Hunan,29.21666667,112.4666667,rice,,9500,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
279,D66,NA,China,Hunan,29.21666667,112.4666667,rice,,13000,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
280,D66,NA,China,Shaanxi,35.2,107.7333333,wheat,,4427,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
281,D66,NA,China,Shaanxi,35.2,107.7333333,wheat,,3790,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
282,D66,NA,China,Shaanxi,35.2,107.7333333,wheat,,3832,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
283,D66,NA,China,Shaanxi,35.2,107.7333333,wheat,,2826,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
284,D66,NA,China,Shaanxi,35.2,107.7333333,wheat,,2912,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
285,D66,NA,China,Shaanxi,35.2,107.7333333,wheat,,2676,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
286,D66,NA,China,Shaanxi,35.2,107.7333333,wheat,,6478,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
287,D66,NA,China,Shaanxi,35.2,107.7333333,wheat,,6576,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
288,D66,NA,China,Shaanxi,35.2,107.7333333,wheat,,5370,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
289,D66,NA,China,Shanxi,35.15,110.9833333,wheat,,5110,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
290,D66,NA,China,Shanxi,35.15,110.9833333,wheat,,4810,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
291,D66,NA,China,Shaanxi,35.3,110.0666667,wheat,,3470,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
292,D66,NA,China,Shaanxi,35.3,110.0666667,wheat,,3170,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
293,D66,NA,China,Shaanxi,35.3,110.0666667,wheat,,2390,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
294,D66,NA,China,Shaanxi,35.3,110.0666667,wheat,,3560,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
295,D66,NA,China,Shaanxi,35.3,110.0666667,wheat,,5740,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
296,D66,NA,China,Shaanxi,35.3,110.0666667,wheat,,5330,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
297,D66,NA,China,Shaanxi,35.23333333,109.1666667,wheat,,3949.15,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
298,D66,NA,China,Shaanxi,35.23333333,109.1666667,wheat,3864.41,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
299,D66,NA,China,Shaanxi,35.23333333,109.1666667,wheat,4881.36,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
300,D66,NA,China,Shaanxi,35.23333333,109.1666667,wheat,5372.88,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
301,D66,NA,China,Gansu,35.28333333,107.5,wheat,,9734,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
302,D66,NA,China,Shanxi,37.45,111.5,maize,13539.75,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
303,D66,NA,China,Shanxi,37.45,111.5,maize,13883.85,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
304,D66,NA,China,Shanxi,37.45,111.5,maize,13506.75,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
305,D66,NA,China,Shanxi,37.45,111.5,maize,13462,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
306,D66,NA,China,Shanxi,37.45,111.5,maize,10477.5,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
307,D66,NA,China,Shanxi,37.45,111.5,maize,11475,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
308,D66,NA,China,Shanxi,37.45,111.5,maize,10944,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
309,D66,NA,China,Shanxi,37.45,111.5,maize,11373,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
310,D66,NA,China,Tianjin,39.35,117.1666667,maize,,7860,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
311,D66,NA,China,Tianjin,39.35,117.1666667,maize,7800,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
312,D66,NA,China,Beijing,39.43333333,115.4166667,maize,3400,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
313,D66,NA,China,Hebei,38.5,117.3833333,maize,7977,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
314,D66,NA,China,Hebei,38.5,117.3833333,maize,8293.5,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
315,D66,NA,China,Shaanxi,34.48333333,107.9333333,wheat,5322,,kg/hm^2,Legume Green Manure,Control and Treatment not paired,Degr-Min-Sec
316,D331,Akhtar et al. (2018),China,,34.2,108.1166667,Maize,8866,9442,kg/ha,Straw return,,Degr-Min-Sec
317,D331,Akhtar et al. (2018),China,,34.2,108.1166667,Maize,8763,9424,kg/ha,Straw return,,Degr-Min-Sec
318,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Maize,7756.8,9305.1,kg/ha,Straw return,,Degr-Min-Sec
319,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Maize,9050,10633.4,kg/ha,Straw return,,Degr-Min-Sec
320,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Maize,6513.9,6938.9,kg/ha,Straw return,,Degr-Min-Sec
321,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Maize,6923.5,7119.1,kg/ha,Straw return,,Degr-Min-Sec
322,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Maize,5480,6993.4,kg/ha,Straw return,,Degr-Min-Sec
323,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Maize,8396.7,9030,kg/ha,Straw return,,Degr-Min-Sec
324,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Wheat,3461.3,4081.8,kg/ha,Straw return,,Degr-Min-Sec
325,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Wheat,4083.4,5230,kg/ha,Straw return,,Degr-Min-Sec
326,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Wheat,3466.7,4053.4,kg/ha,Straw return,,Degr-Min-Sec
327,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Wheat,1790,2573.3,kg/ha,Straw return,,Degr-Min-Sec
328,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Wheat,1086.7,1703.3,kg/ha,Straw return,,Degr-Min-Sec
329,D331,Bai et al. (2015),China,,39.59639722,116.5878444,Wheat,3120,3166.7,kg/ha,Straw return,,Degr-Min-Sec
330,D331,Cong et al. (2020),China,,37.45,116.3,Maize,10500,10600,kg/ha,Straw return,,Degr-Min-Sec
331,D331,Cong et al. (2020),China,,37.45,116.3,Maize,10300,11400,kg/ha,Straw return,,Degr-Min-Sec
332,D331,Cong et al. (2020),China,,37.45,116.3,Maize,10200,10600,kg/ha,Straw return,,Degr-Min-Sec
333,D331,Cong et al. (2020),China,,37.45,116.3,Wheat,5220,5390,kg/ha,Straw return,,Degr-Min-Sec
334,D331,Cong et al. (2020),China,,37.45,116.3,Wheat,5510,5850,kg/ha,Straw return,,Degr-Min-Sec
335,D331,Cong et al. (2020),China,,37.45,116.3,Wheat,5110,5670,kg/ha,Straw return,,Degr-Min-Sec
336,D331,Yang et al. (2018),China,,34.3,108.0666667,Maize,9565,9905,kg/ha,Straw return,,Degr-Min-Sec
337,D331,Yang et al. (2018),China,,34.3,108.0666667,Maize,5579,5822,kg/ha,Straw return,,Degr-Min-Sec
338,D331,Yang et al. (2018),China,,34.3,108.0666667,Maize,7160,8111,kg/ha,Straw return,,Degr-Min-Sec
339,D331,Yang et al. (2018),China,,34.3,108.0666667,Wheat,7545,8271,kg/ha,Straw return,,Degr-Min-Sec
340,D331,Yang et al. (2018),China,,34.3,108.0666667,Wheat,7149,7580,kg/ha,Straw return,,Degr-Min-Sec
341,D331,Yang et al. (2018),China,,34.3,108.0666667,Wheat,4801,5028,kg/ha,Straw return,,Degr-Min-Sec
342,D331,Hua et al. (2018),,,31.26666667,105.4666667,Maize,6800,7500,kg/ha,Straw return,,Degr-Min-Sec
343,D331,Hua et al. (2018),,,31.26666667,105.4666667,Maize,7500,7600,kg/ha,Straw return,,Degr-Min-Sec
344,D331,Hua et al. (2018),,,31.26666667,105.4666667,Maize,7300,8000,kg/ha,Straw return,,Degr-Min-Sec
345,D331,Hua et al. (2018),,,31.26666667,105.4666667,Wheat,3700,3600,kg/ha,Straw return,,Degr-Min-Sec
346,D331,Hua et al. (2018),,,31.26666667,105.4666667,Wheat,3500,3800,kg/ha,Straw return,,Degr-Min-Sec
347,D331,Hua et al. (2018),,,31.26666667,105.4666667,Wheat,4000,3900,kg/ha,Straw return,,Degr-Min-Sec
348,D331,Jiang et al. (2017),China,,41.53333333,123.3833333,Maize,9790,11841,kg/ha,Straw return,,Degr-Min-Sec
349,D331,Li et al. (2020),China,,34.33333333,108.4,Maize,10010.6,10436.2,kg/ha,Straw return,,Degr-Min-Sec
350,D331,Li et al. (2020),China,,34.33333333,108.4,Maize,9904.26,10329.8,kg/ha,Straw return,,Degr-Min-Sec
