Column1,ma_id,row_id,study_id,comparison_id,author_year,title,study_pubyear,harvest_year,longitude,latitude,region,country,control_replicates,treatment_replicates,crop_type,treatment,yield_control,yield_treatment,yield_SD_control,yield_SD_treatment,yield_unit,soil_type,temperature,precipitation,climate_zone,LRR,LRR_vi,reference,longitude_new,latitude_new,country_new,falls_on_land,crop_type_grouped_small,crop_type_grouped_big
1018,D331,1110,330,1,,Carbon footprint yield and economic performance assessment of different mulching strategies in a semi-arid spring maize system,2022,,107.88,35.28,,China,3,3,Maize,Straw return,15430,15070,300,500,kg/ha,,,,,NA,NA,,107.88,35.28,China,TRUE,Grains,Grains
1019,D331,1111,330,2,,Carbon footprint yield and economic performance assessment of different mulching strategies in a semi-arid spring maize system,2022,,107.88,35.28,,China,3,3,Maize,Straw return,12960,12390,430,640,kg/ha,,,,,NA,NA,,107.88,35.28,China,TRUE,Grains,Grains
958,D331,1019,295,1,,Carbon footprints of rice under different managements of rapeseed straw,2022,,104.7,31.5,,China,4,4,Rice,Straw return,6809,6964,680.9,696.4,kg/ha,,,,,NA,NA,,104.7,31.5,China,TRUE,Grains,Grains
54,D331,54,12,1,,Changes in soil characteristics and maize yield under straw returning system in dryland farming,2018,,110°17′,35°24′,,China,3,3,Maize,Straw return,5684.3,6785.6,568.43,678.56,kg/ha,,,,,NA,NA,,110.2833333,35.4,China,TRUE,Grains,Grains
55,D331,55,12,2,,Changes in soil characteristics and maize yield under straw returning system in dryland farming,2018,,110°17′,35°24′,,China,3,3,Maize,Straw return,7495.8,10457.2,749.58,1045.72,kg/ha,,,,,NA,NA,,110.2833333,35.4,China,TRUE,Grains,Grains
56,D331,56,12,3,,Changes in soil characteristics and maize yield under straw returning system in dryland farming,2018,,110°17′,35°24′,,China,3,3,Maize,Straw return,7178,8655.4,717.8,865.54,kg/ha,,,,,NA,NA,,110.2833333,35.4,China,TRUE,Grains,Grains
57,D331,57,12,4,,Changes in soil characteristics and maize yield under straw returning system in dryland farming,2018,,110°17′,35°24′,,China,3,3,Maize,Straw return,7036.7,7949.2,703.67,794.92,kg/ha,,,,,NA,NA,,110.2833333,35.4,China,TRUE,Grains,Grains
58,D331,58,12,5,,Changes in soil characteristics and maize yield under straw returning system in dryland farming,2018,,110°17′,35°24′,,China,3,3,Maize,Straw return,6679.2,8316,667.92,831.6,kg/ha,,,,,NA,NA,,110.2833333,35.4,China,TRUE,Grains,Grains
1,D331,1,1,1,,Changes in soil enzymes soil properties and maize crop productivity under wheat straw mulching in Guanzhong China,2018,,108°7′,34°12′,Guanzhong,China,3,3,Maize,Straw return,8866,9442,886.6,944.2,kg/ha,,,,,NA,NA,,108.1166667,34.2,China,TRUE,Grains,Grains
2,D331,2,1,2,,Changes in soil enzymes soil properties and maize crop productivity under wheat straw mulching in Guanzhong China,2018,,108°7′,34°12′,Guanzhong,China,3,3,Maize,Straw return,8763,9424,876.3,942.4,kg/ha,,,,,NA,NA,,108.1166667,34.2,China,TRUE,Grains,Grains
680,D331,688,185,1,,Characteristics and influencing factors of N2O emission from winter wheat field under different tillage and nitrogen application conditions,2021,,108°6′,34°18′,,China,3,3,Wheat,Straw return,6918.81,7770.4,848.42,869.57,kg/ha,,,,,NA,NA,,108.1,34.3,China,TRUE,Grains,Grains
681,D331,689,185,2,,Characteristics and influencing factors of N2O emission from winter wheat field under different tillage and nitrogen application conditions,2021,,108°6′,34°18′,,China,3,3,Wheat,Straw return,7023.15,7177.92,731.72,327.71,kg/ha,,,,,NA,NA,,108.1,34.3,China,TRUE,Grains,Grains
682,D331,690,185,3,,Characteristics and influencing factors of N2O emission from winter wheat field under different tillage and nitrogen application conditions,2021,,108°6′,34°18′,,China,3,3,Wheat,Straw return,4610.93,5484.6,753.56,624.36,kg/ha,,,,,NA,NA,,108.1,34.3,China,TRUE,Grains,Grains
683,D331,691,185,4,,Characteristics and influencing factors of N2O emission from winter wheat field under different tillage and nitrogen application conditions,2021,,108°6′,34°18′,,China,3,3,Wheat,Straw return,6860.01,7921.66,498.53,211.06,kg/ha,,,,,NA,NA,,108.1,34.3,China,TRUE,Grains,Grains
684,D331,692,185,5,,Characteristics and influencing factors of N2O emission from winter wheat field under different tillage and nitrogen application conditions,2021,,108°6′,34°18′,,China,3,3,Wheat,Straw return,7584.71,8453.8,322.88,656.86,kg/ha,,,,,NA,NA,,108.1,34.3,China,TRUE,Grains,Grains
685,D331,693,185,6,,Characteristics and influencing factors of N2O emission from winter wheat field under different tillage and nitrogen application conditions,2021,,108°6′,34°18′,,China,3,3,Wheat,Straw return,4856.95,5501.72,451.12,566.63,kg/ha,,,,,NA,NA,,108.1,34.3,China,TRUE,Grains,Grains
666,D331,669,177,1,,Characteristics of farmland greenhouse gas emissions and carbon footprint under different mulching,2019,,108°24′,34°20′,,China,3,3,Wheat,Straw return,5420,5970,280,430,kg/ha,,,,,NA,NA,,108.4,34.33333333,China,TRUE,Grains,Grains
667,D331,670,177,2,,Characteristics of farmland greenhouse gas emissions and carbon footprint under different mulching,2019,,108°24′,34°20′,,China,3,3,Wheat,Straw return,6580,7680,430,470,kg/ha,,,,,NA,NA,,108.4,34.33333333,China,TRUE,Grains,Grains
668,D331,671,177,3,,Characteristics of farmland greenhouse gas emissions and carbon footprint under different mulching,2019,,108°24′,34°20′,,China,3,3,Wheat,Straw return,4830,6310,150,670,kg/ha,,,,,NA,NA,,108.4,34.33333333,China,TRUE,Grains,Grains
669,D331,672,177,4,,Characteristics of farmland greenhouse gas emissions and carbon footprint under different mulching,2019,,108°24′,34°20′,,China,3,3,Wheat,Straw return,7710,7480,150,240,kg/ha,,,,,NA,NA,,108.4,34.33333333,China,TRUE,Grains,Grains
670,D331,673,177,5,,Characteristics of farmland greenhouse gas emissions and carbon footprint under different mulching,2019,,108°24′,34°20′,,China,3,3,Maize,Straw return,5250,7220,330,330,kg/ha,,,,,NA,NA,,108.4,34.33333333,China,TRUE,Grains,Grains
671,D331,674,177,6,,Characteristics of farmland greenhouse gas emissions and carbon footprint under different mulching,2019,,108°24′,34°20′,,China,3,3,Maize,Straw return,5240,7590,710,120,kg/ha,,,,,NA,NA,,108.4,34.33333333,China,TRUE,Grains,Grains
672,D331,675,177,7,,Characteristics of farmland greenhouse gas emissions and carbon footprint under different mulching,2019,,108°24′,34°20′,,China,3,3,Maize,Straw return,7150,8270,720,620,kg/ha,,,,,NA,NA,,108.4,34.33333333,China,TRUE,Grains,Grains
673,D331,676,177,8,,Characteristics of farmland greenhouse gas emissions and carbon footprint under different mulching,2019,,108°24′,34°20′,,China,3,3,Maize,Straw return,6070,9440,560,180,kg/ha,,,,,NA,NA,,108.4,34.33333333,China,TRUE,Grains,Grains
340,D331,342,88,1,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Maize,Straw return,8700,8100,870,810,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
341,D331,343,88,2,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Maize,Straw return,7300,7900,730,790,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
342,D331,344,88,3,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Maize,Straw return,9900,11200,990,1120,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
343,D331,345,88,4,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Maize,Straw return,8600,8900,860,890,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
344,D331,346,88,5,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Maize,Straw return,7600,8300,760,830,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
345,D331,347,88,6,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Maize,Straw return,8000,8800,800,880,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
346,D331,348,88,7,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Maize,Straw return,7400,8400,740,840,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
347,D331,349,88,8,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Wheat,Straw return,4400,4700,440,470,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
348,D331,350,88,9,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Wheat,Straw return,6200,5800,620,580,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
349,D331,351,88,10,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Wheat,Straw return,5900,7000,590,700,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
350,D331,352,88,11,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Wheat,Straw return,6100,7900,610,790,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
351,D331,353,88,12,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Wheat,Straw return,5800,7900,580,790,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
352,D331,354,88,13,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Wheat,Straw return,3500,4200,350,420,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
353,D331,355,88,14,,Characteristics of N leaching and apparent N budget in cultivated lands under a winter wheat-summer maize rotation system in Guanzhong plain,2015,,108°2′,34°4′,,China,3,3,Wheat,Straw return,5800,6000,580,600,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
438,D331,440,117,1,,Characteristics of nitrogen fertilizer fertilizer utilization and nitrate-N leaching in the Guanzhong area,2010,,108°2′,34°4′,,China,3,3,Maize,Straw return,8739,8172,1075,816,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
439,D331,441,117,2,,Characteristics of nitrogen fertilizer fertilizer utilization and nitrate-N leaching in the Guanzhong area,2010,,108°2′,34°4′,,China,3,3,Maize,Straw return,7330,7911,733,791.1,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
440,D331,442,117,3,,Characteristics of nitrogen fertilizer fertilizer utilization and nitrate-N leaching in the Guanzhong area,2010,,108°2′,34°4′,,China,3,3,Wheat,Straw return,4480,4729,902,654,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
441,D331,443,117,4,,Characteristics of nitrogen fertilizer fertilizer utilization and nitrate-N leaching in the Guanzhong area,2010,,108°2′,34°4′,,China,3,3,Wheat,Straw return,6240,5821,624,582.1,kg/ha,,,,,NA,NA,,108.0333333,34.06666667,China,TRUE,Grains,Grains
406,D331,408,107,1,,Characteristics of nutrient runoff losses in farm land of Mansi Lake basin under different fertilization patterns,2011,,117°,35°,,China,3,3,Maize,Straw return,9308.85,8809.18,102.85,342.86,kg/ha,,,,,NA,NA,,117,35,China,TRUE,Grains,Grains
1020,D331,1112,331,1,,Combined effects of straw returning and chemical N fertilization on greenhouse gas emissions and yield from paddy fields in northwest Hubei province China,2020,,112°10′,32°10′,,China,3,3,Rice,Straw return,8018,8336,187,211,kg/ha,,,,,NA,NA,,112.1666667,32.16666667,China,TRUE,Grains,Grains
1021,D331,1113,331,2,,Combined effects of straw returning and chemical N fertilization on greenhouse gas emissions and yield from paddy fields in northwest Hubei province China,2020,,112°10′,32°10′,,China,3,3,Rice,Straw return,8863,9149,582,205,kg/ha,,,,,NA,NA,,112.1666667,32.16666667,China,TRUE,Grains,Grains
1022,D331,1114,331,3,,Combined effects of straw returning and chemical N fertilization on greenhouse gas emissions and yield from paddy fields in northwest Hubei province China,2020,,112°10′,32°10′,,China,3,3,Rice,Straw return,5691,5760,245,559,kg/ha,,,,,NA,NA,,112.1666667,32.16666667,China,TRUE,Grains,Grains
1023,D331,1115,331,4,,Combined effects of straw returning and chemical N fertilization on greenhouse gas emissions and yield from paddy fields in northwest Hubei province China,2020,,112°10′,32°10′,,China,3,3,Rice,Straw return,8366,8834,364,362,kg/ha,,,,,NA,NA,,112.1666667,32.16666667,China,TRUE,Grains,Grains
1024,D331,1116,331,5,,Combined effects of straw returning and chemical N fertilization on greenhouse gas emissions and yield from paddy fields in northwest Hubei province China,2020,,112°10′,32°10′,,China,3,3,Rice,Straw return,7269,7890,400,616,kg/ha,,,,,NA,NA,,112.1666667,32.16666667,China,TRUE,Grains,Grains
1025,D331,1117,331,6,,Combined effects of straw returning and chemical N fertilization on greenhouse gas emissions and yield from paddy fields in northwest Hubei province China,2020,,112°10′,32°10′,,China,3,3,Rice,Straw return,5641,6808,167,229,kg/ha,,,,,NA,NA,,112.1666667,32.16666667,China,TRUE,Grains,Grains
1026,D331,1118,332,1,,Combined fertilization could increase crop productivity and reduce greenhouse gas intensity through carbon sequestration under rice-wheat rotation,2021,,112°48′18″,30°53′37″,,China,3,3,Wheat,Straw return,3809.52,3504.76,76.19,76.19,kg/ha,,,,,NA,NA,,112.805,30.89361111,China,TRUE,Grains,Grains
1027,D331,1119,332,2,,Combined fertilization could increase crop productivity and reduce greenhouse gas intensity through carbon sequestration under rice-wheat rotation,2021,,112°48′18″,30°53′37″,,China,3,3,Rice,Straw return,6742.86,7771.43,571.43,342.86,kg/ha,,,,,NA,NA,,112.805,30.89361111,China,TRUE,Grains,Grains
318,D331,320,70,1,,Combined ditch buried straw return technology in a ridge-furrow plastic film mulch system: Implications for crop yield and soil organic matter dynamics,2020,,107°40′,35°12′,,China,3,3,Maize,Straw return,14405.33,15780.32,1440.533,1578.032,kg/ha,,,,,NA,NA,,107.6666667,35.2,China,TRUE,Grains,Grains
319,D331,321,70,2,,Combined ditch buried straw return technology in a ridge-furrow plastic film mulch system: Implications for crop yield and soil organic matter dynamics,2020,,107°40′,35°12′,,China,3,3,Maize,Straw return,11826.83,13269.26,1182.683,1326.926,kg/ha,,,,,NA,NA,,107.6666667,35.2,China,TRUE,Grains,Grains
320,D331,322,70,3,,Combined ditch buried straw return technology in a ridge-furrow plastic film mulch system: Implications for crop yield and soil organic matter dynamics,2020,,107°40′,35°12′,,China,3,3,Maize,Straw return,17091.96,17785.05,1709.196,1778.505,kg/ha,,,,,NA,NA,,107.6666667,35.2,China,TRUE,Grains,Grains
73,D331,73,18,1,,Comparative analysis on effect of wheat straw and its biochar amendment on net global warming potential under wheat-maize rotation ecosystem in the Guanzhong Plain,2017,,108°4′,34°17′,,China,3,3,Wheat,Straw return,5637.21,7423.26,641.86,558.14,kg/ha,,,,,NA,NA,,108.0666667,34.28333333,China,TRUE,Grains,Grains
74,D331,74,18,2,,Comparative analysis on effect of wheat straw and its biochar amendment on net global warming potential under wheat-maize rotation ecosystem in the Guanzhong Plain,2017,,108°4′,34°17′,,China,3,3,Maize,Straw return,4638.89,3972.22,472.22,277.78,kg/ha,,,,,NA,NA,,108.0666667,34.28333333,China,TRUE,Grains,Grains
866,D331,922,268,1,,Covering farming pattern to improve soil physical properties and crop yield in wheat-maize cropping system,2013,,117°09′13″,36°09′30″,,China,3,3,Wheat,Straw return,7150,8250,640,740,kg/ha,,,,,NA,NA,,117.1536111,36.15833333,China,TRUE,Grains,Grains
867,D331,923,268,2,,Covering farming pattern to improve soil physical properties and crop yield in wheat-maize cropping system,2013,,117°09′13″,36°09′30″,,China,3,3,Wheat,Straw return,8240,7900,740,710,kg/ha,,,,,NA,NA,,117.1536111,36.15833333,China,TRUE,Grains,Grains
868,D331,924,268,3,,Covering farming pattern to improve soil physical properties and crop yield in wheat-maize cropping system,2013,,117°09′13″,36°09′30″,,China,3,3,Maize,Straw return,7960,8690,500,550,kg/ha,,,,,NA,NA,,117.1536111,36.15833333,China,TRUE,Grains,Grains
869,D331,925,268,4,,Covering farming pattern to improve soil physical properties and crop yield in wheat-maize cropping system,2013,,117°09′13″,36°09′30″,,China,3,3,Maize,Straw return,8550,8360,540,520,kg/ha,,,,,NA,NA,,117.1536111,36.15833333,China,TRUE,Grains,Grains
27,D331,27,5,1,,Dissolved organic nitrogen fluxes and crop yield after longterm crop straw incorporation,2018,,105°28′,31°16′,,China,3,3,Maize,Straw return,6800,7500,1200,1100,kg/ha,,,,,NA,NA,,105.4666667,31.26666667,China,TRUE,Grains,Grains
28,D331,28,5,2,,Dissolved organic nitrogen fluxes and crop yield after longterm crop straw incorporation,2018,,105°28′,31°16′,,China,3,3,Maize,Straw return,7500,7600,600,300,kg/ha,,,,,NA,NA,,105.4666667,31.26666667,China,TRUE,Grains,Grains
29,D331,29,5,3,,Dissolved organic nitrogen fluxes and crop yield after longterm crop straw incorporation,2018,,105°28′,31°16′,,China,3,3,Maize,Straw return,7300,8000,600,500,kg/ha,,,,,NA,NA,,105.4666667,31.26666667,China,TRUE,Grains,Grains
30,D331,30,5,4,,Dissolved organic nitrogen fluxes and crop yield after longterm crop straw incorporation,2018,,105°28′,31°16′,,China,3,3,Wheat,Straw return,3700,3600,400,700,kg/ha,,,,,NA,NA,,105.4666667,31.26666667,China,TRUE,Grains,Grains
31,D331,31,5,5,,Dissolved organic nitrogen fluxes and crop yield after longterm crop straw incorporation,2018,,105°28′,31°16′,,China,3,3,Wheat,Straw return,3500,3800,400,600,kg/ha,,,,,NA,NA,,105.4666667,31.26666667,China,TRUE,Grains,Grains
32,D331,32,5,6,,Dissolved organic nitrogen fluxes and crop yield after longterm crop straw incorporation,2018,,105°28′,31°16′,,China,3,3,Wheat,Straw return,4000,3900,400,200,kg/ha,,,,,NA,NA,,105.4666667,31.26666667,China,TRUE,Grains,Grains
